Wall time,Step,Value
1550950002.5545778,16808,-1.0085687637329102
1550950002.6495667,16809,-0.010870274156332016
1550950006.3599625,16834,-1.6086997985839844
1550950007.8734608,16843,-2.0539138317108154
1550950009.9395528,16857,-2.703094005584717
1550950016.4827116,16899,-0.4586077332496643
1550950020.2008421,16924,-0.01953296922147274
1550950031.040655,16999,-0.9781686663627625
1550950040.6540496,17066,-1.716438889503479
1550950045.2722864,17097,-0.9185417890548706
1550950050.2749538,17131,-0.9002443552017212
1550950053.494045,17154,-1.6725302934646606
1550950059.0547996,17192,-0.8517029881477356
1550950059.6884818,17197,-1.2946455478668213
1550950060.324691,17202,-0.5164892077445984
1550950065.8381495,17239,-1.508545994758606
1550950066.999117,17247,-1.0427275896072388
1550950068.9865015,17261,-0.9493115544319153
1550950070.6889102,17272,-1.1770838499069214
1550950073.1703432,17290,-1.632635474205017
1550950073.566053,17292,-0.46695950627326965
1550950077.0278485,17315,-1.3399548530578613
1550950077.1245248,17316,-1.547608733177185
1550950077.2159874,17317,-0.4000000059604645
1550950077.7213311,17320,-0.5291767120361328
1550950080.567358,17339,-0.7335498929023743
1550950085.519358,17374,-0.8520715236663818
1550950088.0327954,17391,-1.4973770380020142
1550950089.8727314,17405,-0.7504757046699524
1550950092.8876874,17426,-0.43819135427474976
1550950094.4339542,17436,-0.8560779094696045
1550950095.582317,17444,-0.8580182790756226
1550950096.8979926,17454,-0.4408412575721741
1550950104.4550936,17503,-0.38802653551101685
1550950105.7360218,17511,-1.6519612073898315
1550950110.4859033,17543,-0.3841708302497864
1550950112.483046,17557,-0.9740974307060242
1550950113.519133,17563,-1.6440786123275757
1550950115.5000942,17577,-0.5654430389404297
1550950116.8162925,17586,-2.4000000953674316
1550950117.9634216,17593,-1.6648460626602173
1550950118.0470629,17594,-0.057669561356306076
1550950118.6568828,17598,-1.3649921417236328
1550950122.5412698,17623,-0.800000011920929
1550950123.9115992,17633,-1.180349349975586
1550950126.8171613,17653,-1.3706942796707153
1550950128.965044,17667,-0.4715438783168793
1550950134.218977,17703,-2.159820318222046
1550950135.366984,17711,-1.9507824182510376
1550950136.825491,17722,0.0
1550950144.7892637,17771,-1.7800805568695068
1550950144.8818772,17772,-1.164218544960022
1550950145.585681,17777,-1.0362406969070435
1550950149.8009388,17804,-1.5257104635238647
1550950155.352497,17842,-0.8230817317962646
1550950171.5400841,17953,-0.9848679304122925
1550950172.9100282,17962,-2.4187493324279785
1550950175.4737859,17978,-1.627543568611145
1550950175.9920704,17981,-1.49995756149292
1550950177.2788644,17990,-1.3312090635299683
1550950181.6675725,18018,-1.3502116203308105
1550950186.9012623,18052,-0.8746522665023804
1550950186.99797,18053,-1.6789236068725586
1550950188.799039,18065,-1.9894379377365112
1550950194.5671787,18104,-0.7426692843437195
1550950198.5134704,18129,-2.375650405883789
1550950201.1438026,18146,-0.8723171353340149
1550950208.0120885,18190,-0.9707012176513672
1550950211.556742,18214,-3.403561592102051
1550950214.9802234,18236,-2.4118080139160156
1550950219.1889398,18264,-0.12483726441860199
1550950227.8842974,18318,-1.7868932485580444
1550950228.4540563,18321,-1.304335594177246
1550950234.5149267,18362,-0.8733651638031006
1550950235.7197948,18370,-1.6636054515838623
1550950248.1310775,18451,-1.269524335861206
1550950248.2251685,18452,-0.9810883402824402
1550950262.0624266,18539,-1.2075245380401611
1550950263.344617,18547,-2.105231761932373
1550950270.2087555,18592,-0.8643081784248352
1550950279.143417,18652,-2.410853385925293
1550950288.236095,18713,-0.9539499282836914
1550950289.3943138,18720,-1.7831751108169556
1550950293.815391,18749,-0.9625465869903564
1550950299.2330534,18786,-1.1264121532440186
1550950301.9360418,18803,-0.9347149133682251
1550950308.1341987,18845,-1.6344246864318848
1550950315.3849273,18893,-1.6432124376296997
1550950321.2805943,18933,-0.6951342821121216
1550950324.9711552,18958,-1.1034125089645386
1550950327.8731415,18977,-2.4979538917541504
1550950328.5855398,18982,-2.638455867767334
1550950332.3227663,19005,-0.9315678477287292
1550950333.037183,19010,-1.2979741096496582
1550950333.971137,19015,-0.44611361622810364
1550950335.7678268,19027,-2.7192084789276123
1550950338.9742556,19048,-1.0081301927566528
1550950345.9478629,19095,-2.2824034690856934
1550950349.1140628,19116,-1.8223975896835327
1550950354.9534183,19153,-0.8079367876052856
1550950357.4584432,19169,-1.1957976818084717
1550950367.278063,19227,-2.1830978393554688
1550950374.5769742,19271,-4.233373165130615
1550950375.2580397,19275,-0.44880494475364685
1550950379.0843964,19300,-1.182512879371643
1550950382.8492644,19326,-1.596160888671875
1550950395.2429018,19410,-5.187601089477539
1550950396.0972,19415,-2.3841965198516846
1550950403.3819928,19465,-1.5491811037063599
1550950406.3241184,19485,-1.5507783889770508
1550950408.5393536,19500,-0.7493789792060852
1550950409.0128367,19503,-1.6205072402954102
1550950412.0476327,19525,-1.443766474723816
1550950413.0093791,19531,-1.5453885793685913
1550950416.259318,19554,-1.9009262323379517
1550950420.3409672,19579,-2.8841686248779297
1550950420.5381827,19581,-1.2208040952682495
1550950422.4704595,19594,-1.0395293235778809
1550950428.8734305,19634,-1.735568642616272
1550950429.9680905,19640,-2.413677930831909
1550950431.987079,19654,-1.2550978660583496
1550950433.7238977,19665,-1.8152942657470703
1550950435.014799,19674,-2.163745641708374
1550950441.9516616,19720,-1.1217230558395386
1550950443.0350502,19727,-2.0973377227783203
1550950443.6475508,19731,-1.2151621580123901
1550950444.4511898,19737,-3.7616844177246094
1550950453.3857806,19796,-3.0145373344421387
1550950457.6573827,19823,-1.5263136625289917
1550950461.3800094,19846,-1.7344183921813965
1550950472.1534367,19916,-1.9489686489105225
1550950473.5451016,19926,-1.108916997909546
1550950475.3430305,19938,-2.1645965576171875
1550950480.3969975,19971,-1.0773648023605347
1550950481.5837872,19979,-1.9776442050933838
1550950482.9294865,19988,-1.7667332887649536
1550950484.085486,19995,-1.0120245218276978
1550950490.4218094,20035,-1.784938931465149
1550950492.3278656,20048,-2.0877597332000732
1550950492.9581158,20053,-2.31333589553833
1550950494.0088103,20059,-2.082714080810547
1550950494.2903132,20062,-1.2498689889907837
1550950506.1094773,20138,-2.137573480606079
1550950506.5133762,20139,-2.375058650970459
1550950506.7010136,20141,-2.4632511138916016
1550950513.9494042,20183,-1.552767276763916
1550950514.2391214,20186,-1.4882073402404785
1550950519.379984,20217,-4.141208171844482
1550950523.5615098,20244,-1.2763863801956177
1550950524.078905,20247,-1.9107733964920044
1550950524.7845163,20252,-1.7765401601791382
1550950530.8190227,20293,-0.9631856083869934
1550950533.167693,20308,-3.1501166820526123
1550950535.5150988,20323,-2.435135841369629
1550950536.7493136,20332,-4.633901596069336
1550950536.9384596,20334,-1.732431173324585
1550950540.1205084,20353,-1.7148231267929077
1550950543.2009623,20373,-1.4022184610366821
1550950544.8621404,20383,-3.8055922985076904
1550950546.9050205,20397,-3.4918668270111084
1550950553.0272229,20438,-2.2626945972442627
1550950553.4095697,20440,-2.7367076873779297
1550950556.520201,20462,-2.3635671138763428
1550950559.94891,20485,-2.838775634765625
1550950566.0499382,20526,-1.3749580383300781
1550950568.1699967,20539,-1.442039132118225
1550950568.263308,20540,-1.7563285827636719
1550950571.175665,20559,-2.078937292098999
1550950571.2731848,20560,-2.0682382583618164
1550950571.4666307,20562,-1.8664990663528442
1550950572.3203092,20567,-2.1967968940734863
1550950573.788647,20578,-1.860206127166748
1550950584.8955965,20651,-2.9216115474700928
1550950590.5091884,20688,-2.305910110473633
1550950590.610778,20689,-2.2193033695220947
1550950593.0918357,20706,-1.3585795164108276
1550950593.7171166,20710,-1.2171043157577515
1550950599.4840908,20747,-0.9320104122161865
1550950604.163931,20778,-1.4462162256240845
1550950604.5294034,20779,-1.4885846376419067
1550950604.8335583,20782,-1.23489248752594
1550950605.2070267,20783,-1.1908148527145386
1550950610.6465688,20817,-1.6962273120880127
1550950611.3664498,20822,-1.8957817554473877
1550950612.9963434,20831,-1.113545298576355
1550950616.8814936,20855,-2.847799777984619
1550950622.1565747,20888,-1.775691270828247
1550950626.0350695,20912,-0.9017991423606873
1550950626.1282218,20913,-3.8980581760406494
1550950631.9474459,20949,-1.4474623203277588
1550950638.1326811,20987,-1.5299289226531982
1550950644.741702,21027,-1.9462958574295044
1550950645.5385008,21033,-2.3916611671447754
1550950645.9599054,21035,-1.5200812816619873
1550950646.05691,21036,-1.3706609010696411
1550950650.8383257,21067,-1.2204217910766602
1550950652.1379478,21076,-1.025455117225647
1550950652.7522442,21080,-1.283339500427246
1550950662.3969178,21144,-1.826168179512024
1550950672.1011796,21209,-1.5563477277755737
1550950675.7341926,21232,-1.9550446271896362
1550950678.176526,21248,-2.4861953258514404
1550950688.5609083,21316,-2.3194591999053955
1550950689.0470667,21319,-2.4669246673583984
1550950689.7451444,21324,-2.639840841293335
1550950699.8211608,21391,-1.1347756385803223
1550950702.4820173,21409,-2.5110082626342773
1550950714.652396,21484,-1.1602367162704468
1550950720.8831284,21523,-0.7898197174072266
1550950720.9761553,21524,-1.3448699712753296
1550950730.451411,21587,-1.0437183380126953
1550950732.3799322,21600,-3.607856512069702
1550950734.1606379,21611,-0.8307592868804932
1550950740.222131,21650,-0.968849778175354
1550950742.515867,21664,-1.8719955682754517
1550950745.0393085,21681,-1.0566143989562988
1550950746.946753,21694,-0.7856496572494507
1550950751.4480813,21723,-2.069890022277832
1550950751.54128,21724,-1.889926791191101
1550950757.6669261,21765,-1.9690049886703491
1550950761.4053748,21789,-1.7082760334014893
1550950762.5279899,21795,-0.4000000059604645
1550950765.6715894,21815,-3.607722043991089
1550950766.4989629,21821,-1.5967501401901245
1550950769.6183999,21842,-2.153141975402832
1550950770.6640642,21848,-2.5990664958953857
1550950777.8998294,21895,-1.4491137266159058
1550950779.8435497,21908,-2.12080454826355
1550950789.0552537,21967,-1.6673280000686646
1550950793.88489,21999,-1.6873327493667603
1550950794.9667635,22006,-2.0856337547302246
1550950808.0001264,22090,-1.3439807891845703
1550950811.0617356,22110,-0.6521036028862
1550950828.3316023,22220,-3.3210933208465576
1550950832.4806757,22245,-1.1237950325012207
1550950832.8724954,22247,-1.3414740562438965
1550950834.4958153,22258,-2.50229811668396
1550950839.3545582,22285,-3.9689722061157227
1550950840.719202,22292,-1.7383188009262085
1550950842.7459266,22303,-1.6778866052627563
1550950843.5117834,22308,-0.8056763410568237
1550950844.8381453,22315,-0.2798779606819153
1550950844.9230332,22316,-0.4380483329296112
1550950847.2129333,22330,-1.474820852279663
1550950852.1377985,22358,-0.12273075431585312
1550950863.3625946,22427,-1.7253819704055786
1550950863.6443174,22430,-0.8299615383148193
1550950869.1476383,22464,-1.030497670173645
1550950870.442538,22472,-3.0175833702087402
1550950875.547473,22505,-1.7084813117980957
1550950875.9887815,22507,-2.702582359313965
1550950876.7122412,22512,-1.1481893062591553
1550950881.6370988,22544,-0.1812121868133545
1550950884.6200366,22563,-1.5541744232177734
1550950895.983093,22635,-0.36325603723526
1550950896.171342,22637,-2.0908820629119873
1550950898.5096183,22651,-2.1339383125305176
1550950903.7196674,22685,-1.126468539237976
1550950914.7945445,22758,-2.262695789337158
1550950915.940412,22765,-0.8385147452354431
1550950917.7998254,22777,-2.267160654067993
1550950925.8384624,22826,-3.661284923553467
1550950926.3108509,22828,-2.7887303829193115
1550950928.1744475,22839,-2.103803873062134
1550950928.2681096,22840,-1.6141101121902466
1550950929.001081,22845,-2.2219066619873047
1550950938.8822455,22909,-2.396003007888794
1550950942.474423,22930,-4.889236927032471
1550950943.1238854,22933,-3.754981279373169
1550950943.2193887,22934,-1.560400128364563
1550950968.3748186,23080,-1.7287012338638306
1550950969.0148604,23084,-3.458423137664795
1550950969.1082768,23085,-1.1583908796310425
1550950971.6160033,23102,-1.1156165599822998
1550950974.1934037,23117,-0.6923251748085022
1550950975.9372783,23127,-1.1309481859207153
1550950977.7079885,23138,-2.2073659896850586
1550950978.8669145,23143,-2.9602155685424805
1550950978.967696,23144,-3.0911922454833984
1550950979.6939728,23148,-1.1996972560882568
1550950980.4379473,23152,-0.9177982211112976
1550950981.3276649,23158,-1.232215404510498
1550950985.270731,23182,-2.2481353282928467
1550950987.0050554,23192,-0.678815484046936
1550950990.957667,23218,-0.7535044550895691
1550950991.4009638,23220,-2.6573610305786133
1550950992.7687564,23229,-1.8166805505752563
1550950998.602315,23263,-0.96086585521698
1550951002.4611661,23286,-1.3005281686782837
1550951008.0628538,23320,-0.8718178272247314
1550951010.6367419,23337,-1.5530258417129517
1550951014.448956,23361,-2.2373454570770264
1550951017.5613308,23380,-2.682403087615967
1550951019.9237058,23394,-1.2658987045288086
1550951025.675675,23427,-1.0839730501174927
1550951043.6759644,23540,-0.33425581455230713
1550951051.4268458,23589,-1.2281162738800049
1550951061.1820104,23650,-2.6331026554107666
1550951064.260527,23670,-1.7973641157150269
1550951066.0674222,23681,-2.787740707397461
1550951069.262671,23701,-2.3608200550079346
1550951079.2991827,23761,-1.1948003768920898
1550951081.4169476,23774,-2.0135104656219482
1550951087.8957076,23811,-2.2838010787963867
1550951091.178565,23831,-1.6844638586044312
1550951092.8107302,23842,-0.06991522759199142
1550951107.8215067,23928,-3.370300054550171
1550951109.3765366,23938,-1.0756340026855469
1550951124.7335436,24025,-0.9001096487045288
1550951133.4139822,24079,-2.0457820892333984
1550951139.2022967,24116,-0.5083905458450317
1550951139.388397,24118,-2.838801145553589
1550951144.1977868,24147,-1.733040690422058
1550951150.1240282,24186,-2.954900026321411
1550951157.767228,24234,-1.6319307088851929
1550951165.3587344,24282,-1.9698050022125244
1550951165.7960243,24284,-2.7286794185638428
1550951167.061992,24292,-0.9068682789802551
1550951171.686502,24322,-1.3591983318328857
1550951174.867598,24342,-1.8801721334457397
1550951175.3711634,24345,-1.852736473083496
1550951177.7929451,24359,-1.0651938915252686
1550951187.113847,24416,-2.3260624408721924
1550951203.403144,24512,-2.477768659591675
1550951210.5954554,24557,-1.5155041217803955
1550951211.2374032,24561,-1.0230541229248047
1550951221.0080886,24621,-1.6372801065444946
1550951228.4081538,24667,-1.0850555896759033
1550951233.4115436,24697,-3.8792176246643066
1550951237.6213279,24719,-0.6667248010635376
1550951239.106308,24727,-0.9755377173423767
1550951242.202234,24746,-3.6217293739318848
1550951249.706798,24790,-1.3312530517578125
1550951256.3106856,24827,-1.1850119829177856
1550951260.0224543,24849,-0.9580606818199158
1550951265.0429835,24879,-1.5525423288345337
1550951267.7573864,24895,-1.5463792085647583
1550951268.5926547,24901,-1.0766406059265137
1550951269.9866657,24910,-2.374117612838745
1550951273.8298454,24934,-1.751115322113037
1550951275.152127,24942,-1.8070443868637085
1550951278.9955568,24963,-1.5583075284957886
1550951281.1009672,24975,-1.842392921447754
1550951281.2932951,24977,-1.4147076606750488
1550951283.1778593,24987,-0.7149355411529541
1550951285.36507,24999,-1.8492292165756226
