Wall time,Step,Value
1550946573.8394063,5723,0.800000011920929
1550946600.5868075,5776,1.2000000476837158
1550946631.5101836,5808,0.800000011920929
1550946641.1638296,5825,0.0
1550946648.8818283,5828,1.2000000476837158
1550946667.2922568,5862,0.0
1550946669.1784105,5864,0.0
1550946677.5383866,5871,0.0
1550946696.3253949,5907,0.0
1550946707.1793354,5928,0.0
1550946726.26796,5952,5.199999809265137
1550946727.3981023,5957,1.2000000476837158
1550946732.0107305,5963,0.0
1550946745.406937,5990,0.800000011920929
1550946760.1777966,6010,0.0
1550946766.2775755,6015,3.200000047683716
1550946812.622167,6078,0.0
1550946841.323401,6121,0.0
1550946852.0244262,6131,1.600000023841858
1550946888.7860405,6181,0.0
1550946899.801948,6200,0.800000011920929
1550946907.6325622,6213,2.4000000953674316
1550946912.1946814,6219,0.0
1550946921.322859,6232,0.0
1550946969.50412,6289,2.4000000953674316
1550946981.2572746,6312,0.4000000059604645
1550946985.960495,6317,0.4000000059604645
1550947003.1088817,6341,0.0
1550947017.894209,6363,0.0
1550947022.4871345,6376,0.0
1550947042.9931283,6400,1.2000000476837158
1550947114.4525652,6496,2.0
1550947117.899194,6500,1.600000023841858
1550947124.6741812,6520,1.2000000476837158
1550947153.5191734,6574,0.0
1550947161.3850555,6584,1.2000000476837158
1550947177.0303724,6603,0.4000000059604645
1550947210.1201456,6657,0.0
1550947214.5337832,6666,0.0
1550947227.3652966,6681,0.800000011920929
1550947239.630185,6696,0.0
1550947242.07465,6699,0.0
1550947251.3944309,6711,0.0
1550947268.299342,6738,0.0
1550947271.8780408,6742,2.4000000953674316
1550947279.3293257,6753,0.0
1550947348.1585147,6846,0.800000011920929
1550947352.5112538,6854,0.0
1550947362.0824082,6869,0.800000011920929
1550947427.3302333,6934,3.200000047683716
1550947448.234908,6966,0.4000000059604645
1550947469.742515,6992,0.0
1550947483.5401216,7014,2.4000000953674316
1550947548.2887926,7106,1.2000000476837158
1550947553.7660787,7114,0.800000011920929
1550947578.2272778,7155,0.800000011920929
1550947630.3508196,7216,1.600000023841858
1550947661.2321002,7247,0.0
1550947696.9259226,7300,0.0
1550947705.0678866,7311,0.0
1550947718.5949059,7329,0.4000000059604645
1550947723.8612788,7339,1.2000000476837158
1550947724.1173058,7340,0.0
1550947733.3766057,7359,2.799999952316284
1550947747.297244,7382,0.0
1550947763.0559204,7401,0.0
1550947790.22561,7440,0.0
1550947793.1500628,7443,0.4000000059604645
1550947794.0392962,7450,2.0
1550947802.807047,7460,0.4000000059604645
1550947804.4903562,7463,2.0
1550947816.4863825,7478,0.0
1550947842.025568,7511,0.4000000059604645
1550947851.0698922,7530,1.2000000476837158
1550947903.0260499,7609,0.4000000059604645
1550947937.2714643,7644,0.0
1550947949.2517743,7661,2.0
1550947959.4118543,7676,0.800000011920929
1550947965.7634866,7687,0.0
1550947969.9445155,7693,0.0
1550948011.2536585,7746,0.0
1550948022.1997938,7760,0.0
1550948035.9808307,7780,0.0
1550948046.0471816,7788,0.0
1550948047.7190485,7798,0.0
1550948076.024442,7833,0.0
1550948124.1294599,7900,0.0
1550948156.195723,7932,0.800000011920929
1550948198.8527544,7991,1.600000023841858
1550948225.3313935,8026,0.0
1550948230.8589325,8037,0.0
1550948241.6225173,8049,1.2000000476837158
1550948257.6022925,8066,0.0
1550948347.2362754,8180,0.0
1550948352.3801954,8184,0.800000011920929
1550948381.4933789,8215,0.800000011920929
1550948384.6282303,8221,0.0
1550948423.5871885,8279,2.0
1550948427.9676142,8290,0.0
1550948459.955957,8327,0.4000000059604645
1550948464.4038494,8332,1.2000000476837158
1550948464.595776,8334,0.0
1550948469.8211563,8340,0.0
1550948489.024471,8363,0.0
1550948490.165085,8368,0.0
1550948497.1581445,8377,0.0
1550948574.5055351,8467,0.4000000059604645
1550948574.7941499,8470,0.4000000059604645
1550948592.6597605,8498,0.0
1550948604.1006033,8508,0.4000000059604645
1550948650.0324311,8566,2.0
1550948670.792083,8592,0.0
1550948675.8946018,8601,0.4000000059604645
1550948700.590846,8634,0.0
1550948704.1726928,8635,0.0
1550948714.6381853,8644,0.0
1550948745.8911653,8690,0.800000011920929
1550948758.9012375,8695,0.0
1550948844.5987751,8801,0.4000000059604645
1550948863.50168,8819,0.800000011920929
1550948869.477966,8822,0.800000011920929
1550948881.7315419,8843,0.0
1550948886.4313142,8878,0.4000000059604645
1550948887.472427,8885,0.0
1550948889.736121,8902,0.0
1550948890.0959215,8904,0.0
1550948890.5375466,8907,0.0
1550948893.2646227,8928,0.800000011920929
1550948894.2643843,8935,0.4000000059604645
1550948897.292314,8958,0.0
1550948899.6977062,8975,0.800000011920929
1550948902.0478933,8993,0.0
1550948902.9041808,8999,0.0
1550948904.3151054,9009,0.0
1550948910.8318963,9055,0.0
1550948911.9614933,9063,0.4000000059604645
1550948914.8288102,9084,0.0
1550948924.2296946,9155,0.4000000059604645
1550948933.4747002,9226,0.0
1550948934.4309924,9233,1.600000023841858
1550948938.0182517,9260,0.0
1550948944.4175801,9307,0.4000000059604645
1550948945.6575017,9316,0.800000011920929
1550948950.150075,9348,0.0
1550948953.0509152,9369,0.0
1550948959.1649837,9412,0.800000011920929
1550948959.5831554,9415,0.0
1550948962.3299148,9435,0.0
1550948963.1533394,9442,2.4000000953674316
1550948966.8379636,9468,0.800000011920929
1550948976.4046395,9538,0.0
1550948977.7128596,9547,1.2000000476837158
1550948978.5016341,9554,0.800000011920929
1550948980.3444688,9567,0.800000011920929
1550948983.2251086,9589,1.600000023841858
1550948988.5018988,9627,0.0
1550948991.7559588,9651,0.800000011920929
1550948992.5016859,9657,0.0
1550948995.6891184,9680,0.0
1550948998.04536,9698,0.0
1550949007.6643605,9768,0.800000011920929
1550949013.7894852,9812,0.0
1550949017.995532,9840,0.800000011920929
1550949018.4530392,9843,0.0
1550949024.0199947,9883,2.0
1550949027.3149197,9907,0.0
1550949036.1064723,9972,1.2000000476837158
1550949046.7954743,10050,0.4000000059604645
1550949047.704025,10055,0.0
1550949047.9942713,10058,0.0
1550949051.6733744,10084,0.0
1550949054.8676517,10107,0.4000000059604645
1550949057.7285964,10128,0.0
1550949059.9005523,10144,0.800000011920929
1550949063.128435,10168,2.0
1550949065.3798249,10185,0.800000011920929
1550949074.7286236,10256,0.0
1550949077.4222338,10276,0.0
1550949078.4120004,10283,0.0
1550949094.0466516,10396,0.0
1550949094.5155327,10399,0.0
1550949097.4471884,10420,0.4000000059604645
1550949098.093236,10425,0.4000000059604645
1550949105.882425,10479,0.0
1550949107.2184823,10489,0.4000000059604645
1550949107.7832725,10493,0.800000011920929
1550949111.7294176,10522,0.0
1550949116.1825457,10554,0.0
1550949116.4612398,10555,1.2000000476837158
1550949122.1967764,10598,0.0
1550949123.505659,10607,0.4000000059604645
1550949125.7698908,10624,0.0
1550949126.4098186,10629,0.800000011920929
1550949127.5984268,10638,1.2000000476837158
1550949129.7706532,10654,0.0
1550949132.21959,10671,0.0
1550949137.6933115,10711,0.800000011920929
1550949142.619785,10748,3.200000047683716
1550949143.8094196,10757,0.0
1550949143.9034376,10758,0.4000000059604645
1550949146.97939,10780,0.0
1550949148.0149894,10787,0.0
1550949151.8055446,10815,0.800000011920929
1550949153.0594635,10825,0.0
1550949153.6864552,10830,1.2000000476837158
1550949155.2125912,10841,0.0
1550949156.40379,10850,0.0
1550949158.3942764,10864,0.4000000059604645
1550949163.428065,10902,0.0
1550949163.8929362,10905,1.2000000476837158
1550949168.7101507,10939,0.0
1550949169.2473514,10943,0.0
1550949172.2092633,10966,0.800000011920929
1550949173.0987003,10972,0.0
1550949173.2875166,10974,0.0
1550949178.86474,11014,8.800000190734863
1550949179.7004106,11020,0.0
1550949181.400619,11033,1.600000023841858
1550949182.0438201,11038,0.0
1550949190.6221428,11102,0.0
1550949193.4061108,11121,0.0
1550949194.7698326,11130,2.0
1550949197.3939614,11148,0.800000011920929
1550949201.0948007,11175,0.4000000059604645
1550949204.1219497,11198,0.0
1550949204.502261,11200,0.0
1550949204.598298,11201,0.0
1550949212.675136,11260,0.0
1550949214.2899268,11272,0.0
1550949219.3916082,11310,0.0
1550949226.3599684,11361,0.0
1550949234.3830369,11419,0.0
1550949239.39533,11455,0.800000011920929
1550949241.7330952,11472,0.0
1550949244.6340716,11492,0.0
1550949249.016747,11523,2.0
1550949250.2527523,11532,0.0
1550949252.51148,11549,0.0
1550949253.621551,11557,0.0
1550949254.8050096,11566,1.2000000476837158
1550949259.0593348,11597,0.0
1550949264.3528228,11636,0.0
1550949265.9943373,11648,0.0
1550949267.606569,11660,1.2000000476837158
1550949269.1509812,11671,1.2000000476837158
1550949271.3609204,11685,0.800000011920929
1550949271.714334,11687,2.799999952316284
1550949276.7459738,11723,2.0
1550949281.7629366,11759,0.0
1550949285.4179978,11786,0.4000000059604645
1550949287.4299033,11801,0.0
1550949291.6033118,11831,3.200000047683716
1550949297.2034454,11873,0.0
1550949305.449674,11933,0.4000000059604645
1550949307.137067,11946,0.0
1550949307.4953308,11948,1.600000023841858
1550949310.3444712,11969,0.0
1550949310.9852393,11974,0.800000011920929
1550949312.9661753,11988,0.0
1550949314.210559,11998,0.0
1550949315.226057,12003,0.0
1550949316.0477314,12010,0.0
1550949318.681743,12029,0.0
1550949320.305067,12041,0.800000011920929
1550949333.541947,12138,0.0
1550949335.621607,12153,0.0
1550949337.1140506,12164,0.0
1550949337.62335,12168,0.0
1550949339.807713,12184,3.200000047683716
1550949344.2548392,12217,1.2000000476837158
1550949345.430965,12226,0.0
1550949354.067129,12290,0.0
1550949354.5137262,12293,0.4000000059604645
1550949356.6618798,12309,0.0
1550949368.3064098,12396,1.600000023841858
1550949369.4731424,12405,2.4000000953674316
1550949373.7695625,12436,0.0
1550949376.65749,12458,0.0
1550949379.8179417,12480,0.800000011920929
1550949388.6789408,12545,0.800000011920929
1550949389.76212,12553,0.0
1550949395.7068331,12596,0.0
1550949399.688681,12625,0.0
1550949406.1360245,12671,0.0
1550949410.1107435,12699,0.0
1550949418.0970511,12758,0.800000011920929
1550949420.1832256,12774,0.800000011920929
1550949424.4434745,12805,0.0
1550949428.4261918,12834,0.0
1550949432.2874947,12859,0.0
1550949432.9493556,12864,0.0
1550949434.9511218,12877,0.0
1550949438.0004122,12896,0.0
1550949443.8867395,12939,0.0
1550949446.6816893,12959,0.0
1550949454.6883965,13017,0.0
1550949457.0654054,13034,0.0
1550949461.0837917,13061,0.4000000059604645
1550949461.1787274,13062,0.0
1550949462.3219824,13070,0.800000011920929
1550949464.00801,13082,0.0
1550949465.6561437,13094,2.799999952316284
1550949467.7744706,13109,2.0
1550949468.3108642,13113,0.0
1550949470.6417508,13130,0.0
1550949475.6335204,13166,0.0
1550949477.7740405,13181,0.0
1550949479.2990382,13191,1.2000000476837158
1550949479.5564342,13194,0.0
1550949481.2571845,13206,0.0
1550949481.5353565,13207,0.800000011920929
1550949482.0969055,13211,1.600000023841858
1550949486.001098,13239,0.0
1550949496.4776778,13313,0.0
1550949501.5871575,13349,0.0
1550949509.0483675,13402,0.0
1550949509.6214633,13406,0.0
1550949512.4788241,13426,0.0
1550949519.536384,13475,0.0
1550949523.5630918,13504,0.0
1550949529.5077639,13546,0.800000011920929
1550949536.8396237,13597,0.0
1550949539.0199103,13612,0.800000011920929
1550949540.156148,13620,1.600000023841858
1550949540.8929255,13626,0.0
1550949548.5225344,13679,0.0
1550949548.7994995,13682,0.0
1550949550.766972,13695,0.0
1550949554.423833,13722,0.4000000059604645
1550949558.1740115,13747,0.0
1550949559.0465372,13754,0.0
1550949562.3816154,13776,1.600000023841858
1550949567.362198,13810,0.0
1550949572.5291185,13845,0.0
1550949576.081224,13868,0.0
1550949578.459671,13884,0.0
1550949585.8977935,13937,0.4000000059604645
1550949588.5977511,13957,0.800000011920929
1550949589.0388849,13960,0.0
1550949590.223081,13969,0.0
1550949590.2934284,13970,0.0
1550949591.1875503,13976,0.0
1550949593.9497378,13996,1.600000023841858
1550949594.141243,13998,1.2000000476837158
1550949606.3906422,14080,0.800000011920929
1550949618.4325395,14161,0.0
1550949626.950391,14221,0.800000011920929
1550949627.90284,14227,0.0
1550949630.9543219,14250,1.600000023841858
1550949636.6654959,14287,0.0
1550949636.76071,14288,0.0
1550949637.610628,14294,0.0
1550949639.2499099,14303,0.0
1550949641.7811193,14320,2.4000000953674316
1550949643.5966325,14332,0.4000000059604645
1550949644.354145,14338,0.800000011920929
1550949653.0870903,14397,1.2000000476837158
1550949660.3231254,14447,2.4000000953674316
1550949666.763771,14494,0.0
1550949672.0241792,14530,0.0
1550949675.4379654,14554,0.0
1550949675.8770676,14557,0.800000011920929
1550949686.628014,14632,2.0
1550949687.4552524,14638,0.800000011920929
1550949692.020189,14668,0.0
1550949693.3030846,14677,0.0
1550949693.8770137,14681,0.800000011920929
1550949694.8638127,14687,0.0
1550949703.5885437,14746,0.0
1550949708.401132,14779,0.0
1550949708.4954093,14780,0.4000000059604645
1550949709.6258926,14788,0.4000000059604645
1550949710.1898804,14792,0.0
1550949712.4999506,14809,0.0
1550949713.4627833,14815,0.800000011920929
1550949717.5996277,14846,0.0
1550949721.5932546,14873,1.2000000476837158
1550949724.3261542,14892,0.4000000059604645
1550949728.7926624,14925,0.0
1550949728.8853967,14926,0.800000011920929
1550949732.2547402,14950,1.2000000476837158
1550949743.409746,15027,0.800000011920929
1550949752.4837494,15090,0.0
1550949759.0786476,15132,0.0
1550949759.761327,15136,0.4000000059604645
1550949766.097652,15180,0.0
1550949768.8826618,15199,4.0
1550949774.20883,15236,0.0
1550949778.7423499,15266,1.600000023841858
1550949779.8114004,15273,0.0
1550949787.0793598,15324,0.800000011920929
1550949789.3651402,15341,0.0
1550949790.2765281,15347,0.0
1550949800.8110979,15422,0.4000000059604645
1550949801.777689,15428,0.0
1550949806.2204595,15456,0.0
1550949808.789018,15473,0.0
1550949809.231157,15475,0.0
1550949813.9390774,15507,0.4000000059604645
1550949818.1492493,15538,1.2000000476837158
1550949826.4220073,15597,0.0
1550949827.9997528,15608,0.0
1550949847.5368252,15740,2.0
1550949850.9737327,15764,0.0
1550949852.2249644,15773,1.2000000476837158
1550949853.1857631,15779,0.0
1550949859.6012619,15825,0.0
1550949860.0708153,15828,0.0
1550949862.9518945,15847,0.0
1550949865.679244,15866,0.0
1550949882.3116872,15979,0.0
1550949883.5407445,15987,0.4000000059604645
1550949884.3485425,15993,0.0
1550949894.1794899,16056,0.4000000059604645
1550949899.9221883,16095,0.0
1550949903.0847044,16116,0.0
1550949911.6930492,16175,0.0
1550949913.437677,16188,0.0
1550949914.74494,16198,0.0
1550949915.320428,16202,0.4000000059604645
1550949922.2008626,16249,0.0
1550949932.4517581,16321,0.0
1550949935.6809268,16343,0.0
1550949938.0887516,16360,1.600000023841858
1550949941.0271096,16380,0.0
1550949944.7088923,16406,0.800000011920929
1550949949.8004076,16440,0.0
1550949951.0440373,16449,0.800000011920929
1550949959.000186,16505,0.800000011920929
1550949966.7947543,16559,1.600000023841858
1550949970.4491584,16585,0.0
1550949971.1723635,16590,0.0
1550949981.6827662,16661,0.0
1550949982.2890315,16665,0.0
1550949986.733456,16697,0.4000000059604645
1550949993.5881252,16746,0.0
1550950001.0700383,16798,1.600000023841858
1550950002.554368,16808,0.4000000059604645
1550950002.649374,16809,0.0
1550950006.3597693,16834,1.600000023841858
1550950007.8732464,16843,0.0
1550950009.9394026,16857,1.2000000476837158
1550950016.482503,16899,0.0
1550950020.2006292,16924,0.0
1550950031.0404596,16999,0.0
1550950040.6538563,17066,0.4000000059604645
1550950045.272056,17097,0.0
1550950050.2747474,17131,0.0
1550950053.493838,17154,0.0
1550950059.0545871,17192,0.0
1550950059.6883183,17197,1.2000000476837158
1550950060.3244994,17202,0.0
1550950065.837929,17239,0.0
1550950066.9988928,17247,0.0
1550950068.986286,17261,0.0
1550950070.688695,17272,0.0
1550950073.1701238,17290,0.0
1550950073.5658507,17292,0.0
1550950077.0276327,17315,0.0
1550950077.1243057,17316,1.2000000476837158
1550950077.2157717,17317,0.4000000059604645
1550950077.7211065,17320,0.4000000059604645
1550950080.567141,17339,0.0
1550950085.5192013,17374,0.800000011920929
1550950088.0325797,17391,0.4000000059604645
1550950089.8725655,17405,0.4000000059604645
1550950092.8874865,17426,0.4000000059604645
1550950094.4337292,17436,0.0
1550950095.5821016,17444,0.0
1550950096.897832,17454,0.0
1550950104.4548764,17503,0.0
1550950105.7358272,17511,0.0
1550950110.4856882,17543,0.0
1550950112.4828298,17557,0.4000000059604645
1550950113.5189254,17563,0.0
1550950115.4999306,17577,0.0
1550950116.8160763,17586,2.4000000953674316
1550950117.9632185,17593,0.0
1550950118.0468583,17594,0.0
1550950118.6566906,17598,0.4000000059604645
1550950122.5410464,17623,0.800000011920929
1550950123.9114354,17633,0.0
1550950126.81696,17653,1.2000000476837158
1550950128.964824,17667,0.0
1550950134.2187707,17703,0.4000000059604645
1550950135.3667588,17711,0.0
1550950136.8252838,17722,0.0
1550950144.7890434,17771,0.0
1550950144.8816752,17772,0.0
1550950145.5854886,17777,0.0
1550950149.8007286,17804,0.0
1550950155.352296,17842,0.0
1550950171.539869,17953,0.0
1550950172.9097872,17962,1.600000023841858
1550950175.4735818,17978,0.0
1550950175.9918785,17981,0.0
1550950177.278702,17990,0.0
1550950181.6673667,18018,0.0
1550950186.901048,18052,0.0
1550950186.997768,18053,0.0
1550950188.7988455,18065,0.0
1550950194.5669587,18104,0.4000000059604645
1550950198.5133069,18129,0.0
1550950201.1435986,18146,0.4000000059604645
1550950208.0118957,18190,0.0
1550950211.556537,18214,0.0
1550950214.979996,18236,0.800000011920929
1550950219.188724,18264,0.0
1550950227.8840728,18318,0.800000011920929
1550950228.453862,18321,0.0
1550950234.514725,18362,0.0
1550950235.7195942,18370,0.800000011920929
1550950248.1308656,18451,0.0
1550950248.22495,18452,0.800000011920929
1550950262.062198,18539,0.0
1550950263.3443909,18547,0.4000000059604645
1550950270.20854,18592,0.0
1550950279.1432061,18652,0.0
1550950288.2358902,18713,0.0
1550950289.3940732,18720,0.0
1550950293.8151872,18749,0.0
1550950299.232848,18786,0.0
1550950301.935838,18803,0.0
1550950308.1340053,18845,0.4000000059604645
1550950315.3847225,18893,0.0
1550950321.2804475,18933,0.0
1550950324.9709501,18958,0.0
1550950327.8729496,18977,1.2000000476837158
1550950328.585335,18982,1.2000000476837158
1550950332.3225648,19005,0.0
1550950333.036965,19010,0.4000000059604645
1550950333.9709163,19015,0.0
1550950335.7675946,19027,0.0
1550950338.9740398,19048,0.0
1550950345.9476564,19095,0.800000011920929
1550950349.1138523,19116,0.0
1550950354.9532242,19153,0.0
1550950357.458295,19169,0.0
1550950367.2778678,19227,0.0
1550950374.5767682,19271,0.800000011920929
1550950375.2578053,19275,0.0
1550950379.084182,19300,0.0
1550950382.8490367,19326,0.0
1550950395.2426884,19410,4.0
1550950396.096993,19415,0.0
1550950403.3818438,19465,1.2000000476837158
1550950406.3239162,19485,0.0
1550950408.539144,19500,0.0
1550950409.012623,19503,0.0
1550950412.0474827,19525,0.800000011920929
1550950413.009203,19531,0.0
1550950416.259111,19554,0.4000000059604645
1550950420.3407524,19579,0.800000011920929
1550950420.5379653,19581,0.0
1550950422.4702477,19594,0.4000000059604645
1550950428.8732376,19634,0.0
1550950429.9678864,19640,0.800000011920929
1550950431.9869287,19654,0.0
1550950433.723695,19665,0.4000000059604645
1550950435.0146472,19674,0.800000011920929
1550950441.951437,19720,0.0
1550950443.0348237,19727,0.4000000059604645
1550950443.6472902,19731,0.0
1550950444.4510257,19737,1.2000000476837158
1550950453.3855662,19796,0.0
1550950457.6571603,19823,0.0
1550950461.3797936,19846,0.0
1550950472.1532276,19916,0.0
1550950473.5449095,19926,0.0
1550950475.3428178,19938,0.4000000059604645
1550950480.3968005,19971,0.0
1550950481.58358,19979,0.0
1550950482.9292524,19988,0.0
1550950484.0852692,19995,0.0
1550950490.4216037,20035,0.0
1550950492.3276637,20048,0.0
1550950492.957913,20053,1.2000000476837158
1550950494.0085962,20059,0.0
1550950494.2900655,20062,0.0
1550950506.1093135,20138,0.0
1550950506.5131466,20139,1.2000000476837158
1550950506.700854,20141,0.0
1550950513.9491737,20183,0.0
1550950514.2389147,20186,0.0
1550950519.3797772,20217,1.600000023841858
1550950523.5613148,20244,0.0
1550950524.0787086,20247,0.0
1550950524.7843213,20252,0.0
1550950530.818806,20293,0.0
1550950533.167443,20308,2.4000000953674316
1550950535.5148852,20323,1.2000000476837158
1550950536.749098,20332,3.200000047683716
1550950536.9382534,20334,0.0
1550950540.120345,20353,0.0
1550950543.2007551,20373,0.0
