ep 100: mean -2.105667262333969, std 0.13024573753765395
ep 19700: mean -0.3126929578653029, std 0.3469388351133008
ep 19800: mean -1.0193776715385223, std 0.9358453900347518
ep 19900: mean -0.6157832153050112, std 0.5689420753617281
ep 20000: mean -0.47562973560399513, std 0.5853854141273774
ep 20100: mean -0.02288825070968617, std 0.025682153007006624
ep 20200: mean -1.846957066690278, std 1.0318055397067265
ep 20300: mean -0.0979084193520991, std 0.12090388592261474
ep 20400: mean -0.5137231875952076, std 0.4803629798331414
ep 20500: mean -0.252292022870905, std 0.34827054904442645
ep 20600: mean -0.041654565342581266, std 0.05490829349427407
ep 20700: mean -0.06910944996337964, std 0.11734203822908956
ep 20800: mean -0.6412388302308962, std 0.5138802368020573
ep 20900: mean -0.06458723273058738, std 0.02314644472335301
ep 21000: mean -0.08833060506981097, std 0.11601121998683363
ep 21100: mean -0.040034653495033865, std 0.047430310616382906
ep 21200: mean -0.6242842327703402, std 0.5896752446354804
ep 21300: mean -0.09333200715692921, std 0.14625922078482828
ep 21400: mean -0.1856465964938591, std 0.1666656576967012
ep 21500: mean -0.3332524178151558, std 0.32893629969249255
ep 21600: mean -0.9216564036186884, std 0.6821471419454699
ep 21700: mean -0.15072938384825402, std 0.23933513113795407
ep 21800: mean -0.0183298954912439, std 0.02868234206639612
ep 21900: mean -0.16822611138036614, std 0.20059839340448943
ep 22000: mean -0.0718384968985989, std 0.053960615146058974
ep 22100: mean -0.20846063265992293, std 0.23156585907786706
ep 22200: mean -0.39395604043331045, std 0.3888456720470805
ep 22300: mean -0.1495117269005658, std 0.11989004658181991
ep 22400: mean -0.11634088251161934, std 0.09894941471870984
ep 22500: mean -0.7834916046780651, std 0.8033435325049423
ep 22600: mean -0.9689742514047421, std 0.7307604625397548
ep 22700: mean -0.45912039885200856, std 0.49890952079707
ep 22800: mean -0.01551434000306591, std 0.019137829908087402
ep 22900: mean -0.49684565004218983, std 0.5636181349662434
ep 23000: mean -0.5432195900386152, std 0.5411359318880571
ep 23100: mean -0.051902760027438204, std 0.03721135364843195
ep 23200: mean -0.12582106147784333, std 0.18063859130208693
ep 23300: mean -0.9783336905830714, std 0.9288686175437595
ep 23400: mean -0.6007398134522092, std 0.5532863912124073
ep 23500: mean -0.01174941997100705, std 0.024457309674401233
ep 23600: mean -0.3537070369060775, std 0.2673798094392001
ep 23700: mean -0.1751566376261651, std 0.22756900342589706
ep 23800: mean -0.07515137879923212, std 0.0620626089622506
ep 23900: mean -0.6003799261708314, std 0.5092332679913817
ep 24000: mean -0.04153900111007476, std 0.034455768786661026
ep 24100: mean -0.04053716801866619, std 0.01917258762856229
ep 24200: mean -0.08717755281866663, std 0.010235197231525878
ep 24300: mean -0.12467173011619682, std 0.13331696975004753
ep 24400: mean -0.31854836804370107, std 0.39014785322471013
ep 24500: mean -0.5128520600463335, std 0.541622377926467
ep 24600: mean -1.3846679807250044, std 0.9472916845193451
ep 24700: mean -1.3757375601974515, std 0.9351573434281655
ep 24800: mean -0.11038769223520628, std 0.15667305359881684
ep 24900: mean -0.06648167359883018, std 0.0999814670036111
