ep 100: mean -3.1293478280586298, std 0.3998694702240863
ep 11400: mean -0.27558084055976434, std 0.1636539861752541
ep 11500: mean -0.4400874599683894, std 0.3243729028753364
ep 11600: mean -1.1724281261867444, std 0.8923977537177323
ep 11700: mean -1.1849547459037857, std 0.8289809691907104
ep 11800: mean -0.16160292937294543, std 0.19135276916021038
ep 11900: mean -0.031391920710515796, std 0.03900558540661894
ep 12000: mean -0.05633461549095335, std 0.019369595367587457
ep 12100: mean -0.5577010981464874, std 0.6056000284651392
ep 12200: mean -0.3237963380023954, std 0.3883871815034683
ep 12300: mean -0.3882038847807059, std 0.3997400578068044
ep 12400: mean -0.04990263533702452, std 0.060375301111422294
ep 12500: mean -0.10195619798449673, std 0.16922176505825717
ep 12600: mean -0.3900803379491735, std 0.46985494445374454
ep 12700: mean -0.8403833186012829, std 0.8071042544380197
ep 12800: mean -0.0666900933522204, std 0.11142910653205877
ep 12900: mean -0.8338699978206146, std 0.8705811806208198
ep 13000: mean -0.16060120775498873, std 0.06589399713399624
ep 13100: mean -1.3075353575112985, std 0.890174181919288
ep 13200: mean -0.4183021868191895, std 0.5260080001748315
ep 13300: mean -1.2137437591479374, std 0.9881600795988599
ep 13400: mean -0.9662643207407627, std 0.7403437225315892
ep 13500: mean -0.027914291233885488, std 0.04378001295801879
ep 13600: mean -0.4103098357802613, std 0.3957381742208613
ep 13700: mean -1.2246142593536202, std 1.0287561189242656
ep 13800: mean -0.01767706650055087, std 0.0133166523599178
ep 13900: mean -0.10019010540882185, std 0.14706813176743475
ep 14000: mean -0.1605581950276372, std 0.16276625830082578
ep 14100: mean -0.31712420405720243, std 0.3833625820372611
ep 14200: mean -0.13029511108705036, std 0.18947626834193096
ep 14300: mean -0.0344373568292003, std 0.027034303590637274
ep 14400: mean -0.04537734978345265, std 0.010020232148001048
ep 14500: mean -0.23180420312734293, std 0.3213541133098033
ep 14600: mean -0.04674245489872067, std 0.07336039880301193
ep 14700: mean -0.6266103022937625, std 0.679627197090306
ep 14800: mean -0.4678516201996286, std 0.47751285125578224
ep 14900: mean -0.4687464561320023, std 0.4632994780502576
ep 15000: mean -0.045574540964167215, std 0.035344158336859194
ep 15100: mean -0.11931274034972543, std 0.16683395503998513
ep 15200: mean -0.03819906062217465, std 0.06529553790000273
ep 15300: mean -0.049687202907552734, std 0.0677221957475011
ep 15400: mean -0.16535759871264893, std 0.1504127424990301
ep 15500: mean -0.37080913892151, std 0.34053590193893574
ep 15600: mean -0.12382448644358304, std 0.1396959350990967
ep 15700: mean -0.17667153151696816, std 0.24950919333260213
ep 15800: mean -0.11856979019389627, std 0.09633913100099319
ep 15900: mean -1.5437421982348751, std 0.9632569222660398
ep 16000: mean -0.16457917507604386, std 0.22407996455984977
ep 16100: mean -0.15981029401725175, std 0.2067886519744942
ep 16200: mean -0.20616696214101676, std 0.2801027402117418
ep 16300: mean -0.40067177044346985, std 0.4717655621193011
ep 16400: mean -0.3291447362554903, std 0.33599222431693837
ep 16500: mean -0.45369538094011214, std 0.3744418418736504
ep 16600: mean -0.22754546732451955, std 0.2016977574005535
ep 16700: mean -0.35741789285093406, std 0.4664834902596101
ep 16800: mean -0.05272326296328661, std 0.032207794493618554
ep 16900: mean -0.1435579419873943, std 0.19209923875531473
ep 17000: mean -0.16170090761661143, std 0.25409744834157516
ep 17100: mean -0.101914696138044, std 0.07650605975734392
ep 17200: mean -0.23826581421175322, std 0.30955185999561535
ep 17300: mean -0.2702554649198225, std 0.2717975714542143
ep 17400: mean -1.7545391407331443, std 1.046055461518774
ep 17500: mean -0.2276258601140619, std 0.27276959399076345
ep 17600: mean -0.051639025436150954, std 0.09042421436620827
ep 17700: mean -0.264262965030445, std 0.2678411995898896
ep 17800: mean -0.03280376129494361, std 0.061786808035075885
ep 17900: mean -0.3086295221773589, std 0.32127385969326455
ep 18000: mean -0.06192950549610461, std 0.02629578668610756
ep 18100: mean -0.26734380899895616, std 0.2690909933476263
ep 18200: mean -0.027869037146162717, std 0.023327607741687684
ep 18300: mean -2.2556593689116813, std 1.1886653987155773
ep 18400: mean -0.04293464138792798, std 0.019593194540708934
ep 18500: mean -1.128091235817901, std 0.7638881137482196
ep 18600: mean -0.7572289052693142, std 0.6580893055816527
ep 18700: mean -0.13518965775394912, std 0.1805310833247186
ep 18800: mean -0.2589582605467578, std 0.2512674718072883
ep 18900: mean -0.20154546699433415, std 0.16640330098389527
ep 19000: mean -0.9279812013323229, std 0.79472637943465
ep 19100: mean -0.04782490624648122, std 0.023171229242233016
ep 19200: mean -0.09435329778048648, std 0.1622339937990028
ep 19300: mean -0.42489785444477546, std 0.48445698925805664
ep 19400: mean -0.12873871904069875, std 0.18483412244071484
ep 19500: mean -0.055370961945834074, std 0.07822244196944285
ep 19600: mean -0.7506625197793337, std 0.7073636814118011
ep 19700: mean -0.3031653566836113, std 0.35731154917616614
ep 19800: mean -3.506532499240501, std 0.22443969907545286
ep 19900: mean -0.6208043111657549, std 0.5629602594953623
ep 20000: mean -0.48291215606184806, std 0.5796371964252456
ep 20100: mean -0.0155199665752858, std 0.027756021286697224
ep 20200: mean -1.8102403533062232, std 1.0802411939669578
ep 20300: mean -0.24595640147823364, std 0.1661247543577555
ep 20400: mean -0.5104549659441061, std 0.49350296738353755
ep 20500: mean -0.24806127685412477, std 0.35109287662165267
ep 20600: mean -0.040489015684617415, std 0.056411267022890496
ep 20700: mean -0.07547623099620196, std 0.1141145669386942
ep 20800: mean -0.6328833374859881, std 0.5194611888289136
ep 20900: mean -0.029866069223008898, std 0.01402699496855679
ep 21000: mean -0.09534602820181373, std 0.14393708774862116
ep 21100: mean -0.04273431926151918, std 0.04395076108512277
ep 21200: mean -0.6164699052812415, std 0.5959290438711067
ep 21300: mean -0.14039135822710416, std 0.12583723115556908
ep 21400: mean -0.20481455507348542, std 0.2388061683368957
ep 21500: mean -0.449625103111741, std 0.3948010294189841
ep 21600: mean -0.9030254184189844, std 0.7130776730784316
ep 21700: mean -0.15768038780530633, std 0.23571291156792057
ep 21800: mean -0.02827418189924207, std 0.047661893076601826
ep 21900: mean -0.16307155447868873, std 0.20478580028589743
ep 22000: mean -0.06506637233166394, std 0.050915249073543785
ep 22100: mean -0.19916825206249517, std 0.2617128466663976
ep 22200: mean -0.3806656575952608, std 0.38861784473488087
ep 22300: mean -0.1661452705743687, std 0.19929774019904728
ep 22400: mean -0.06125782055025942, std 0.08386528932943245
ep 22500: mean -0.7740865582410814, std 0.8120361133363695
ep 22600: mean -0.9589279174502281, std 0.7411209866214092
ep 22700: mean -0.49404343689188585, std 0.4732360148493211
ep 22800: mean -0.024535773204808837, std 0.03163159661518269
ep 22900: mean -0.4734241841726248, std 0.5816360234645521
ep 23000: mean -0.5563019862961741, std 0.5304496559782368
ep 23100: mean -0.022872735227782662, std 0.04508597569027261
ep 23200: mean -0.12724707318086026, std 0.18219035386683927
ep 23300: mean -0.9711144953797023, std 0.9357610097943608
ep 23400: mean -0.5997426511650619, std 0.5616735626079801
ep 23500: mean -0.02035377212733618, std 0.022519486476175344
ep 23600: mean -0.30757191189253646, std 0.3193904784587935
ep 23700: mean -0.2986684587929934, std 0.19847848438481494
ep 23800: mean -0.08097832520355809, std 0.10907599946054815
ep 23900: mean -0.6010566427822764, std 0.509108776355698
ep 24000: mean -0.06145066549669908, std 0.02098984853034518
ep 24100: mean -0.08199333580578619, std 0.03401683404767455
ep 24200: mean -0.01791353154275278, std 0.01589713833473672
ep 24300: mean -0.14388381130811576, std 0.1253791858076834
ep 24400: mean -0.6642066892711445, std 0.3299764245528616
ep 24500: mean -0.506832988599717, std 0.5464705962566362
ep 24600: mean -1.3908598530103689, std 0.9421871597234074
ep 24700: mean -1.4059696539039264, std 0.9564146422434006
ep 24800: mean -0.1569647283168853, std 0.13309820345310902
ep 24900: mean -0.06093240777192092, std 0.1025486862017407
