ep 100: mean -2.386827491886936, std 0.11645941698336416
ep 5100: mean -0.07283590644890299, std 0.05590020572539431
ep 5200: mean -0.10507809959344933, std 0.08239529062901399
ep 5300: mean -0.3384787154367234, std 0.3790497903904616
ep 5400: mean -0.7911861632530993, std 0.7339926175688248
ep 5500: mean -0.40466615997855876, std 0.5059253667322041
ep 5600: mean -0.21120281530144885, std 0.19207281883264846
ep 5700: mean -1.4554249205626897, std 0.9437732707711676
ep 5800: mean -0.39811206576213237, std 0.47708232361401154
ep 5900: mean -0.6404473876370398, std 0.7023851414013733
ep 6000: mean -0.6340303885272266, std 0.5304223305035105
ep 6100: mean -0.222090051587576, std 0.3040568652017173
ep 6200: mean -1.3467665142060254, std 0.8467303288360151
ep 6300: mean -0.7161069167436992, std 0.5835705123506769
ep 6400: mean -0.19792263985526237, std 0.27141413559881106
ep 6500: mean -0.7470255134805535, std 0.7698976379337141
ep 6600: mean -0.41425740653897847, std 0.4746207265603529
ep 6700: mean -0.12788450234772772, std 0.14604543054296631
ep 6800: mean -0.30649814112871504, std 0.4069974373080171
ep 6900: mean -0.03888760855374601, std 0.05194930764935534
ep 7000: mean -0.0676049062568917, std 0.06454605942711063
ep 7100: mean -0.3897977012638903, std 0.3984143699746212
ep 7200: mean -0.2335084152516912, std 0.28075013854822173
ep 7300: mean -0.4695946536912261, std 0.5036112765730208
ep 7400: mean -0.16491923892344437, std 0.08699033700707623
ep 7500: mean -0.2958087731862753, std 0.3030629015657165
ep 7600: mean -1.2446291190923562, std 0.9260220197373895
ep 7700: mean -0.9979151760403162, std 0.7627919004954015
ep 7800: mean -0.2584724706773305, std 0.2539504335226397
ep 7900: mean -0.3903258557181271, std 0.307031383812174
ep 8000: mean -0.32518308773068655, std 0.34873531732831475
ep 8100: mean -0.04169566547091169, std 0.02494280690564977
ep 8200: mean -0.08046049378265727, std 0.019595288506179538
ep 8300: mean -1.2091024197532905, std 0.9918756955425325
ep 8400: mean -0.16618003832600403, std 0.22645543279113
ep 8500: mean -0.07877887576720476, std 0.08347843535683849
ep 8600: mean -1.0059185440432603, std 0.9654817630093863
ep 8700: mean -0.07015850384704835, std 0.10130322656463667
ep 8800: mean -0.025239122558103805, std 0.012449627052319863
ep 8900: mean -0.11147994761647709, std 0.16703896744858138
ep 9000: mean -0.6454977581923749, std 0.5788865527134798
ep 9100: mean -0.2656051795606299, std 0.22386315193986928
ep 9200: mean -0.2853695263899853, std 0.05934679248087718
ep 9300: mean -0.9286064578049266, std 0.7546314159164226
ep 9400: mean -0.4143720493813659, std 0.5017143649332387
ep 9500: mean -0.2606577630670078, std 0.3708415942132462
ep 9600: mean -0.09645542061804939, std 0.15157653857657288
ep 9700: mean -0.3707368011156829, std 0.4571982874860415
ep 9800: mean -1.3202772098611075, std 0.8859871031921513
ep 9900: mean -0.2088219786233383, std 0.2914832558057158
ep 10000: mean -0.046839791040465366, std 0.08630415354123876
ep 10100: mean -0.043577676728536616, std 0.0649640383040313
ep 10200: mean -0.24427183917948433, std 0.2965691280555652
ep 10300: mean -0.9496135315768578, std 0.7888668749964027
ep 10400: mean -0.011239928390510953, std 0.010747069159010761
ep 10500: mean -0.0692994117838493, std 0.032674785086473514
ep 10600: mean -0.0587954986019887, std 0.04782060138938973
ep 10700: mean -1.6591347402262773, std 0.9990034313527227
ep 10800: mean -0.6940174626837284, std 0.6363614982784919
ep 10900: mean -0.03509491625807509, std 0.014111088060722367
ep 11000: mean -0.08955906094049752, std 0.12073182284391616
ep 11100: mean -0.3986003774766466, std 0.40175613751098155
ep 11200: mean -1.0444618918948871, std 0.734695494522606
ep 11300: mean -0.3663976691972139, std 0.47020617640002416
ep 11400: mean -0.2596630473024368, std 0.15066862379765772
ep 11500: mean -0.3935662926315219, std 0.28004378612446545
ep 11600: mean -1.1684984090737718, std 0.8958345309889614
ep 11700: mean -1.1836795587218933, std 0.8324563011209186
ep 11800: mean -0.14628143651542716, std 0.2027135707949261
ep 11900: mean -0.025422937962949997, std 0.03463042378846135
ep 12000: mean -0.02313355384471297, std 0.03103759043684774
ep 12100: mean -0.48460317099281247, std 0.5273615945016016
ep 12200: mean -0.3481673281634071, std 0.37203028890415496
ep 12300: mean -0.4210728299710448, std 0.3739327177547654
ep 12400: mean -0.04947355385977645, std 0.06023085263672201
ep 12500: mean -0.15515581352277713, std 0.14391854259223336
ep 12600: mean -0.38381702234737886, std 0.47426419767178335
ep 12700: mean -0.8176386557544016, std 0.8270727981119479
ep 12800: mean -0.08274850465162382, std 0.1014412865127643
ep 12900: mean -0.8338699978206146, std 0.8705811806208198
ep 13000: mean -0.09167948079756737, std 0.10157372957319434
ep 13100: mean -1.3050965002435435, std 0.8716467197641564
ep 13200: mean -0.4183021868191895, std 0.5260080001748315
ep 13300: mean -1.1701573384960267, std 1.028249924345799
ep 13400: mean -0.9381076883637334, std 0.732291372398831
ep 13500: mean -0.02614815768926042, std 0.04464065499023619
ep 13600: mean -0.392771581777467, std 0.4143428925564029
ep 13700: mean -1.270083201533869, std 0.9858996143681484
ep 13800: mean -0.09342339196334751, std 0.038893897043306584
ep 13900: mean -0.11130530130313616, std 0.1491514542984753
ep 14000: mean -0.08866626664702631, std 0.10279567883783668
ep 14100: mean -0.32795915142786214, std 0.37685707528089
ep 14200: mean -0.15943575586171221, std 0.17159312330503787
ep 14300: mean -0.06722597893791524, std 0.05788820446527374
ep 14400: mean -0.019171019963159272, std 0.01450752391912504
ep 14500: mean -0.23831453453503038, std 0.3169881764555896
ep 14600: mean -0.06821077590749619, std 0.06585399928803183
ep 14700: mean -0.6540082863601216, std 0.6572397739058541
ep 14800: mean -0.49104498362505017, std 0.45918054772251415
ep 14900: mean -0.4573016546471784, std 0.47097518973133323
ep 15000: mean -0.009418150462230006, std 0.009378057926681421
ep 15100: mean -0.1620917215234543, std 0.139093535132112
ep 15200: mean -0.04883208441894933, std 0.028252793862164876
ep 15300: mean -0.05714613167656081, std 0.06501065081793317
ep 15400: mean -0.11998198510581076, std 0.13490829150443137
ep 15500: mean -0.37926693691887353, std 0.3436753969921115
ep 15600: mean -0.12162018668032556, std 0.13764201440601134
ep 15700: mean -0.18077661167221984, std 0.2500489112661112
ep 15800: mean -0.06882806221484106, std 0.09085345012914461
ep 15900: mean -1.5206309808680831, std 0.9744777685185265
ep 16000: mean -0.16102445975942337, std 0.2251608360461873
ep 16100: mean -0.1593726074816964, std 0.2077499669227563
ep 16200: mean -0.2121058594354703, std 0.27591536598765626
ep 16300: mean -0.42063423664431243, std 0.45698822578202847
ep 16400: mean -0.34009405127337416, std 0.3333600454782164
ep 16500: mean -0.4697687128930845, std 0.37870820475991096
ep 16600: mean -0.17127772045469555, std 0.23564962081083965
ep 16700: mean -0.37043839027708925, std 0.45728608396578224
ep 16800: mean -0.03773536095404337, std 0.006720414566963975
ep 16900: mean -0.15281823766674407, std 0.18732994200364947
ep 17000: mean -0.16215304916745232, std 0.25381481648632936
ep 17100: mean -0.24618704728560567, std 0.12820121765998896
ep 17200: mean -0.24266271627392574, std 0.30708323182162545
ep 17300: mean -0.28320915363399624, std 0.29064437747872285
ep 17400: mean -1.744471903152143, std 1.0467115616938671
ep 17500: mean -0.22232269401518046, std 0.27051252277485816
ep 17600: mean -0.05304269149373303, std 0.09019833160471388
ep 17700: mean -0.22392208541126427, std 0.2780229180108046
ep 17800: mean -0.03598798032691131, std 0.060312120828768995
ep 17900: mean -0.28096383807112224, std 0.3254241805852973
ep 18000: mean -0.024909763538456156, std 0.023334176117454992
ep 18100: mean -0.25408373906256576, std 0.27206546117138586
ep 18200: mean -0.05271498103837585, std 0.02278658550617492
ep 18300: mean -2.256902746387725, std 1.1906366598876277
ep 18400: mean -0.007637979917847092, std 0.012111718932443394
ep 18500: mean -1.0305525168589953, std 0.7752491059966742
ep 18600: mean -0.7568671833842328, std 0.6618573164073943
ep 18700: mean -0.12945312380422572, std 0.1702085675849831
ep 18800: mean -0.22032505415229678, std 0.2766556721392756
ep 18900: mean -0.09044420023919728, std 0.13516752159364073
ep 19000: mean -0.9503518278090454, std 0.7816026455953593
ep 19100: mean -0.014211398121115604, std 0.013078812649088455
ep 19200: mean -0.10216049891261335, std 0.15822808975801286
ep 19300: mean -0.4259141434596357, std 0.482181715045255
ep 19400: mean -0.1621956654860378, std 0.16542823292041903
ep 19500: mean -0.05666791661181943, std 0.08158858459521108
ep 19600: mean -0.7498237248400305, std 0.7072681890299308
ep 19700: mean -0.29878069462074597, std 0.35750436198230806
ep 19800: mean -0.9797617458883969, std 0.9729363015601346
ep 19900: mean -0.608591519170144, std 0.5768416647020929
ep 20000: mean -0.4805284320412575, std 0.5814892844684089
ep 20100: mean -0.03145082095759905, std 0.03292614683434487
ep 20200: mean -1.8255535862932646, std 1.0660849351733845
ep 20300: mean -0.3728058095371685, std 0.128595485559751
ep 20400: mean -0.4991169439401962, std 0.49115158943879894
ep 20500: mean -0.254398313241938, std 0.34733122673352995
ep 20600: mean -0.03629827046417761, std 0.056857203761515415
ep 20700: mean -0.08116178102593816, std 0.11057940751151334
ep 20800: mean -0.5913773548968027, std 0.5404434082737988
ep 20900: mean -0.07320025010601709, std 0.02940353004207167
ep 21000: mean -0.07460946241547056, std 0.12096703497726857
ep 21100: mean -0.10784287589429492, std 0.04062000788986448
ep 21200: mean -0.6260360076384166, std 0.5859790792057122
ep 21300: mean -0.10958291682577069, std 0.1366771902123813
ep 21400: mean -0.1274720641809402, std 0.1955990063093213
ep 21500: mean -0.41185083043396736, std 0.41959885371961
ep 21600: mean -0.8918471295588304, std 0.710656121919513
ep 21700: mean -0.15102717817806213, std 0.23924365988497603
ep 21800: mean -0.013047000244225705, std 0.03029816678563653
ep 21900: mean -0.172475416997547, std 0.1985203674118243
ep 22000: mean -0.058955256018286606, std 0.05413303002117755
ep 22100: mean -0.17181596973458646, std 0.2539103528481791
ep 22200: mean -0.3874964014061673, std 0.41611467612260233
ep 22300: mean -0.10605133043210552, std 0.14548325024316622
ep 22400: mean -0.09421880212462753, std 0.08211425822683845
ep 22500: mean -0.7738566675557357, std 0.8122537622010346
ep 22600: mean -0.9682092844216157, std 0.7480872215049892
ep 22700: mean -0.45981240442308047, std 0.4980199091631804
ep 22800: mean -0.0760943995772216, std 0.024690608725173875
ep 22900: mean -0.47909858135335026, std 0.5772116415082641
ep 23000: mean -0.5275612993966097, std 0.5541787254907498
ep 23100: mean -0.045198907336604345, std 0.03968990218970232
ep 23200: mean -0.12553224257298556, std 0.17845815689715044
ep 23300: mean -0.9760262833080244, std 0.9313688694700047
ep 23400: mean -0.6108520293550459, std 0.5546806835169737
ep 23500: mean -0.034702025712880696, std 0.021914027192132198
ep 23600: mean -0.31598499963677035, std 0.2841867732469719
ep 23700: mean -0.16958775338738694, std 0.23120546631411903
ep 23800: mean -0.0471196547031033, std 0.07628054168245256
ep 23900: mean -0.6394705011809309, std 0.4790162443113133
ep 24000: mean -0.013034016870506144, std 0.02492991760930502
ep 24100: mean -0.09171972821192725, std 0.04338319479664518
ep 24200: mean -0.05237003281508846, std 0.016976097171560543
ep 24300: mean -0.12846114736043407, std 0.13682398661130962
ep 24400: mean -0.3775641807694972, std 0.36486090058699017
ep 24500: mean -0.524275033645178, std 0.5311004543571709
ep 24600: mean -1.3982735166494655, std 0.9513737590183831
ep 24700: mean -1.3803576308064316, std 0.9273034034911892
ep 24800: mean -0.12837925897184121, std 0.1471031511618502
ep 24900: mean -0.06903191500873034, std 0.09910341696018853
