ep 100: mean -2.144025579929393, std 0.11373539906850558
ep 6800: mean -0.31764034331791324, std 0.39926861952679504
ep 6900: mean -0.12330502885438482, std 0.05704321148864668
ep 7000: mean -0.09540681918155752, std 0.06045017991695847
ep 7100: mean -0.4056974265143198, std 0.39206804930068234
ep 7200: mean -0.23674103512759792, std 0.2791278878506007
ep 7300: mean -0.5573146024009467, std 0.44346704656683333
ep 7400: mean -0.08793185937751584, std 0.05108537091657919
ep 7500: mean -0.2680309338669043, std 0.3228306246767134
ep 7600: mean -1.247279878756274, std 0.912755859813149
ep 7700: mean -1.1439222848450281, std 0.6882527268528534
ep 7800: mean -0.2284684654243815, std 0.2692609539980557
ep 7900: mean -0.4876969162944282, std 0.25580027096360014
ep 8000: mean -0.32507633854631146, std 0.3540889903356319
ep 8100: mean -0.08975669180709644, std 0.013395083872395078
ep 8200: mean -0.02068198524597217, std 0.015986444545809008
ep 8300: mean -1.2253565930769175, std 0.978068561523572
ep 8400: mean -0.17524125824191805, std 0.22087717705935944
ep 8500: mean -0.19017852430822912, std 0.060321962616341485
ep 8600: mean -1.0266531724080306, std 0.9462132293265291
ep 8700: mean -0.0878435338784983, std 0.09349361386580268
ep 8800: mean -0.02033812955922841, std 0.010857456852951433
ep 8900: mean -0.11901272322125386, std 0.16343193640690346
ep 9000: mean -0.6435438735875474, std 0.5824690655545637
ep 9100: mean -0.24112708241677688, std 0.24067947546692892
ep 9200: mean -0.09603584064847691, std 0.10865549138970057
ep 9300: mean -1.0825022892107432, std 0.8522010633160051
ep 9400: mean -0.4195176992900192, std 0.4977787838301671
ep 9500: mean -0.2728918664538913, std 0.36274678741802047
ep 9600: mean -0.11424385326363068, std 0.14370464065115424
ep 9700: mean -0.3791387842015705, std 0.4507406421071937
ep 9800: mean -1.3724848401826943, std 0.8541967377559294
ep 9900: mean -0.23697611100594348, std 0.2730436535400721
ep 10000: mean -0.047708851521645584, std 0.08598071871753998
ep 10100: mean -0.10621520039713478, std 0.0290690216297676
ep 10200: mean -0.22850223289560506, std 0.30608370080051833
ep 10300: mean -0.9518044376079553, std 0.7928317175266414
ep 10400: mean -0.011239928390510953, std 0.010747069159010761
ep 10500: mean -0.029901792000832164, std 0.01104351797964169
ep 10600: mean -0.103119594428662, std 0.06650464321058308
ep 10700: mean -1.6461101791098673, std 0.9870020618943842
ep 10800: mean -0.713902351083263, std 0.6170076460734905
ep 10900: mean -0.08718120108685247, std 0.026757914085051872
ep 11000: mean -0.11917104759690733, std 0.10522917908168089
ep 11100: mean -0.40375658118535745, std 0.4312329366064612
ep 11200: mean -1.000492023332548, std 0.7740838850568454
ep 11300: mean -0.38147825955450815, std 0.4594444551658965
ep 11400: mean -0.19228604715532094, std 0.18892861214670287
ep 11500: mean -0.30381104629054007, std 0.34606706440088025
ep 11600: mean -1.1683536646726902, std 0.8956665116262524
ep 11700: mean -1.176122331189503, std 0.8306075448766721
ep 11800: mean -0.14436865112667166, std 0.19885227292433988
ep 11900: mean -0.01927938396942821, std 0.0359348379822796
ep 12000: mean -0.15725150880941835, std 0.07363877338307227
ep 12100: mean -0.4851775311062167, std 0.5272020887027304
ep 12200: mean -0.5212159619121108, std 0.42560154843237263
ep 12300: mean -0.37663315242446843, std 0.4062871724217436
ep 12400: mean -0.04947355385977645, std 0.06023085263672201
ep 12500: mean -0.39201412031225324, std 0.11133520434724282
ep 12600: mean -0.4401659871793207, std 0.4353581523190628
ep 12700: mean -0.8541446920818355, std 0.7950823761631663
ep 12800: mean -0.10589831384836869, std 0.09097492619270289
ep 12900: mean -0.858566381132992, std 0.8481657966277937
ep 13000: mean -0.09443184442603886, std 0.054056703117417754
ep 13100: mean -1.295407592808688, std 0.8781470976615783
ep 13200: mean -0.4238105568789811, std 0.5220132283238004
ep 13300: mean -1.1546802929823372, std 1.0436212491505161
ep 13400: mean -0.9354789564300461, std 0.7275736112428324
ep 13500: mean -0.038224309777135784, std 0.04188785758929772
ep 13600: mean -0.3924787034602047, std 0.4121887853902442
ep 13700: mean -1.2353099207197327, std 1.0172289549408287
ep 13800: mean -0.020682784994340023, std 0.01395485824818341
ep 13900: mean -0.10662370895647542, std 0.14968836245406672
ep 14000: mean -0.06106629839875692, std 0.06575316092564001
ep 14100: mean -0.3240545553445981, std 0.3782780717365602
ep 14200: mean -0.1395272974845477, std 0.18394960377345318
ep 14300: mean -0.023294114223200834, std 0.02912503012388479
ep 14400: mean -0.032772654249688574, std 0.005070555287860492
ep 14500: mean -0.22705621648178861, std 0.3243070848004751
ep 14600: mean -0.0478930248581646, std 0.07233567201184317
ep 14700: mean -0.6209243101175577, std 0.684152736385612
ep 14800: mean -0.4941736646317748, std 0.4516412935595481
ep 14900: mean -0.4628987387739518, std 0.4558396901420317
ep 15000: mean -0.06629165195441242, std 0.03460081344715573
ep 15100: mean -0.15026902928391367, std 0.14715441782515454
ep 15200: mean -0.17085646640113222, std 0.0
ep 15300: mean -0.1306711588103847, std 0.06488040932621368
ep 15400: mean -0.12177972948458203, std 0.13474730719272657
ep 15500: mean -0.33916477675936574, std 0.3572498386807583
ep 15600: mean -0.17162513942476645, std 0.10777883684351847
ep 15700: mean -0.18078894818735716, std 0.24832321068883342
ep 15800: mean -0.09830953210702978, std 0.07917427227107617
ep 15900: mean -1.5422061831629827, std 0.9609333429275869
ep 16000: mean -0.22563629625246384, std 0.18843246778789352
ep 16100: mean -0.18970247211762026, std 0.1918481760644121
ep 16200: mean -0.21667213446421626, std 0.271638527831506
ep 16300: mean -0.45506726243689655, std 0.5234957139479982
ep 16400: mean -0.2993836099164243, std 0.3368714692792131
ep 16500: mean -0.4471473004785587, std 0.37821395613531383
ep 16600: mean -0.18677547743931786, std 0.228792680348149
ep 16700: mean -0.39002997823336727, std 0.44413470165033164
ep 16800: mean -0.029890919223829956, std 0.009292118642356418
ep 16900: mean -0.14171216951585364, std 0.19298014164764016
ep 17000: mean -0.1678924524326912, std 0.2504298714449702
ep 17100: mean -0.20088895769025591, std 0.04166040992724098
ep 17200: mean -0.23511528810003113, std 0.3124209971066628
ep 17300: mean -0.2606609123454157, std 0.27823938555050365
ep 17400: mean -1.7504431259896651, std 1.044457560597907
ep 17500: mean -0.2549084413703247, std 0.2700817237341779
ep 17600: mean -0.051639025436150954, std 0.09042421436620827
ep 17700: mean -0.22762252887408863, std 0.2742345810108459
ep 17800: mean -0.06497335983208816, std 0.050248243871200554
ep 17900: mean -0.28564842756838105, std 0.31924864093466604
ep 18000: mean -0.02631726856700808, std 0.02364360241342641
ep 18100: mean -0.25014843768790285, std 0.2821919088612419
ep 18200: mean -0.05032971006624924, std 0.008725180548150954
ep 18300: mean -2.256317737957217, std 1.1881040959381708
ep 18400: mean -0.006233660373380203, std 0.013690404451998118
ep 18500: mean -1.0770594863200986, std 0.7813813722873878
ep 18600: mean -0.7391179151602156, std 0.6853247402243262
ep 18700: mean -0.17621543422393607, std 0.19427078246707125
ep 18800: mean -0.23988391736725442, std 0.2641850118532163
ep 18900: mean -0.14055956872797823, std 0.1169274980070017
ep 19000: mean -0.9287191793878491, std 0.7934794957420839
ep 19100: mean -0.037871599974843136, std 0.03728740664849525
ep 19200: mean -0.1032808879377056, std 0.15726089517387604
ep 19300: mean -0.424298276042501, std 0.4829479870254081
ep 19400: mean -0.1374952512287915, std 0.17996619848691117
ep 19500: mean -0.08956938220595262, std 0.05629249661845053
ep 19600: mean -0.7545299893679573, std 0.7028176982254727
ep 19700: mean -0.29985742345435507, std 0.35597685766166554
ep 19800: mean -0.9957799387847325, std 0.9576859744174724
ep 19900: mean -0.6095697750895193, std 0.5730115218882592
ep 20000: mean -0.47910186251280507, std 0.5826212847350628
ep 20100: mean -0.022700508199711242, std 0.024960283493627892
ep 20200: mean -1.8041688012434987, std 1.0826522021969325
ep 20300: mean -0.10354424646803251, std 0.09086890070209686
ep 20400: mean -0.503367446086501, std 0.5011268821784266
ep 20500: mean -0.2459370177552325, std 0.3525571666095872
ep 20600: mean -0.06360151556238262, std 0.04058016793148921
ep 20700: mean -0.0946364648361695, std 0.14140092844409502
ep 20800: mean -0.5975358000724862, std 0.5416799277391491
ep 20900: mean -0.059999860799537286, std 0.03871356283099505
ep 21000: mean -0.11477817551689629, std 0.10141719558544897
ep 21100: mean -0.0346680038791165, std 0.04714362442698264
ep 21200: mean -0.6236188969932525, std 0.5882830666407249
ep 21300: mean -0.13169119606058471, std 0.12473586159434369
ep 21400: mean -0.1483340260312808, std 0.2212207304964477
ep 21500: mean -0.3125017563597552, std 0.34351704217434353
ep 21600: mean -0.884402820839838, std 0.7075329088582403
ep 21700: mean -0.15179349632281183, std 0.2387511806336543
ep 21800: mean -0.05165860559244773, std 0.04621652977661101
ep 21900: mean -0.1971158863331369, std 0.1832077628248207
ep 22000: mean -0.08229740562208064, std 0.03918506648770068
ep 22100: mean -0.19660818116933146, std 0.23839650244235616
ep 22200: mean -0.41464356262622404, std 0.375462770585788
ep 22300: mean -0.09719439248801048, std 0.14805214552554494
ep 22400: mean -0.05302202423611945, std 0.08386173501453788
ep 22500: mean -0.7760373191316015, std 0.8101978730858368
ep 22600: mean -0.9649241950329026, std 0.7322275021835077
ep 22700: mean -0.4652523840361097, std 0.49328170299175844
ep 22800: mean -0.028064576448867812, std 0.04158419659416392
ep 22900: mean -0.4742043477523187, std 0.5810244754352594
ep 23000: mean -0.5249274121270538, std 0.5560725819212273
ep 23100: mean -0.02856948548405926, std 0.04289028974848457
ep 23200: mean -0.12317567476417729, std 0.18011289642070138
ep 23300: mean -0.9729111889404695, std 0.9339658681313864
ep 23400: mean -0.6009126548254805, std 0.562051465932642
ep 23500: mean -0.05752422461372493, std 0.0203433873211964
ep 23600: mean -0.2644016254046141, std 0.31194915636178366
ep 23700: mean -0.18745165355783233, std 0.22313037973894717
ep 23800: mean -0.08448804152518175, std 0.1129827283433391
ep 23900: mean -0.5911249947665655, std 0.527570756580601
ep 24000: mean -0.04008077926190538, std 0.026703110387761637
ep 24100: mean -0.0856889384425138, std 0.024932865629437667
ep 24200: mean -0.06426167025827823, std 0.027345877309785247
ep 24300: mean -0.09453611572796294, std 0.14951353604693765
ep 24400: mean -0.37950421781037813, std 0.42653201213053205
ep 24500: mean -0.5645047428082579, std 0.49939169540226763
ep 24600: mean -1.3929964910713037, std 0.9473312279203151
ep 24700: mean -1.3892948302187471, std 0.9288097603178839
ep 24800: mean -0.11351464407484009, std 0.15482389569792362
ep 24900: mean -0.06611167879177733, std 0.10005607835664171
