ep 100: mean -2.1273272423433007, std 0.12261111860022805
ep 3900: mean -0.8067254254115531, std 0.4187374853766985
ep 4000: mean -0.14573721062182504, std 0.061367665976614
ep 4100: mean -0.36345264338050676, std 0.12274667022106021
ep 4200: mean -1.7413729125621324, std 1.0491107962936201
ep 4300: mean -0.6719963839209195, std 0.44061362476128996
ep 4400: mean -0.9984776892608229, std 0.7521944322933073
ep 4500: mean -0.34957724066102247, std 0.3732560240662417
ep 4600: mean -0.4286972797969277, std 0.4336742360772039
ep 4700: mean -0.4679048911610906, std 0.41193406255241966
ep 4800: mean -0.4313326604753591, std 0.12394472231791828
ep 4900: mean -0.2649014633174672, std 0.3522068316698234
ep 5000: mean -0.6790902648555693, std 0.39059965821498166
ep 5100: mean -0.1703973776360324, std 0.045892612012977146
ep 5200: mean -0.42661008983340337, std 0.08607930382650653
ep 5300: mean -0.5075273666398615, std 0.26696556019457196
ep 5400: mean -0.8110437034740482, std 0.6117641907753414
ep 5500: mean -0.7734491873967342, std 0.3139882472893868
ep 5600: mean -0.2820838758819171, std 0.11880556705811103
ep 5700: mean -1.7593206592968444, std 0.6903162517410901
ep 5800: mean -0.390344307473617, std 0.4844175159017519
ep 5900: mean -0.64110688582781, std 0.7020208779569312
ep 6000: mean -1.2586150291960123, std 0.20795204009608662
ep 6100: mean -0.21528924430677698, std 0.30835459782056945
ep 6200: mean -1.2875385688790857, std 0.8656567318266656
ep 6300: mean -0.7408181405043167, std 0.5628900182139791
ep 6400: mean -0.18420460852326292, std 0.2799049393334315
ep 6500: mean -1.1699991236311507, std 0.6137068355935877
ep 6600: mean -0.4073883260204323, std 0.4802153464224576
ep 6700: mean -0.5451722720033899, std 0.11670086060701232
ep 6800: mean -0.31152274847777384, std 0.403325867353075
ep 6900: mean -0.03414356672866304, std 0.0541493646545127
ep 7000: mean -0.06272998558148579, std 0.07021899013194839
ep 7100: mean -0.37955951082356215, std 0.40091245787167734
ep 7200: mean -0.2634982824725054, std 0.2613184618957944
ep 7300: mean -0.6650793761830487, std 0.3798412250132824
ep 7400: mean -0.24699767870237202, std 0.17618584467619697
ep 7500: mean -0.2722742498346841, std 0.31971099294949756
ep 7600: mean -1.305206348049617, std 0.8573458101994385
ep 7700: mean -1.16631971792303, std 0.7208768588875701
ep 7800: mean -0.22715271424887212, std 0.27016291024041006
ep 7900: mean -1.1272143207824519, std 0.2528732869438076
ep 8000: mean -0.4262381537973786, std 0.27819205089153354
ep 8100: mean -0.020769054947440305, std 0.01146552092647971
ep 8200: mean -0.12389336308711252, std 0.06002966313561127
ep 8300: mean -1.2084167637520051, std 0.9925154020470813
ep 8400: mean -0.3146907944059507, std 0.14361971229604198
ep 8500: mean -0.0699989556690882, std 0.10811723761523039
ep 8600: mean -0.9951827418513262, std 0.9758322392862807
ep 8700: mean -0.09571814472703177, std 0.09125913542102874
ep 8800: mean -0.027600770476572646, std 0.014338088825368005
ep 8900: mean -0.12846110335271332, std 0.15809224305349903
ep 9000: mean -0.650760454354755, std 0.5754199778941409
ep 9100: mean -0.20013073161467163, std 0.26664158428849705
ep 9200: mean -0.5381743620278623, std 0.05650889503718237
ep 9300: mean -0.9380349099334439, std 0.7185736404297159
ep 9400: mean -0.42482036132910705, std 0.49359504073339544
ep 9500: mean -0.2628012385768234, std 0.36938465137573695
ep 9600: mean -0.19785565911339772, std 0.1060090011908236
ep 9700: mean -0.3735466435371644, std 0.45537475180416237
ep 9800: mean -1.357863395903369, std 0.8634267469911378
ep 9900: mean -0.22530164077279527, std 0.2806416734517203
ep 10000: mean -0.05885336146916835, std 0.08213477446034975
ep 10100: mean -0.047914782058660205, std 0.04758354260731284
ep 10200: mean -0.23446992479260473, std 0.30236074180898104
ep 10300: mean -0.9618831391065686, std 0.7776091392457415
ep 10400: mean -0.06651239650721924, std 0.051619241206313046
ep 10500: mean -0.28786525280447944, std 0.17418862246990163
ep 10600: mean -0.16541036345709503, std 0.08536161803003198
ep 10700: mean -1.6664037081916712, std 1.005189491353745
ep 10800: mean -0.7290622701374551, std 0.6057599060222872
ep 10900: mean -0.024484459705697424, std 0.01711870200303148
ep 11000: mean -0.11917104759690733, std 0.10522917908168089
ep 11100: mean -0.6347668270523801, std 0.24369567785914825
ep 11200: mean -1.010009220500922, std 0.7677637327022175
ep 11300: mean -0.6552990931875334, std 0.41542831018983595
ep 11400: mean -0.29712840887857006, std 0.17574749095500872
ep 11500: mean -0.5225042828728556, std 0.2660457571048789
ep 11600: mean -1.1687209160651049, std 0.8952177716191138
ep 11700: mean -1.3198710885054346, std 0.8065649526090528
ep 11800: mean -0.16291432433027603, std 0.19455308580355357
ep 11900: mean -0.01927938396942821, std 0.0359348379822796
ep 12000: mean -0.03538066061486982, std 0.0488490025323382
ep 12100: mean -0.3824034613975229, std 0.4626939098190724
ep 12200: mean -0.351863296517693, std 0.3694832094689355
ep 12300: mean -0.3886474029138104, std 0.3964979423529321
ep 12400: mean -0.04990263533702452, std 0.060375301111422294
ep 12500: mean -0.1292586836146575, std 0.15520118404115826
ep 12600: mean -0.3938914557825386, std 0.4671896952298867
ep 12700: mean -0.8299980659484487, std 0.8160329833238891
ep 12800: mean -0.08274850465162382, std 0.1014412865127643
ep 12900: mean -0.8433646364643422, std 0.8621425111727531
ep 13000: mean -0.08129697684956662, std 0.09671953091167153
ep 13100: mean -1.2931387658005153, std 0.8796356746784744
ep 13200: mean -0.4330139664042122, std 0.5151951480266728
ep 13300: mean -1.1749670378989168, std 1.0236636225607272
ep 13400: mean -0.9340116786946676, std 0.7147612626645354
ep 13500: mean -0.027914291233885488, std 0.04378001295801879
ep 13600: mean -0.4643723144181854, std 0.4061259884082269
ep 13700: mean -1.3496818160106543, std 0.9220105634139693
ep 13800: mean -0.09617214419713886, std 0.04674299830201757
ep 13900: mean -0.11131602588307102, std 0.14254638603164066
ep 14000: mean -0.08830893036004199, std 0.10242562386992216
ep 14100: mean -0.2837459274164693, std 0.33611115585058476
ep 14200: mean -0.1695326155321117, std 0.16536065651499895
ep 14300: mean -0.02835127445829634, std 0.02757580091932768
ep 14400: mean -0.13512807039167768, std 0.055201093855173855
ep 14500: mean -0.24999435946196458, std 0.3099786232801621
ep 14600: mean -0.0410789278349014, std 0.0740018377785074
ep 14700: mean -0.6240958201132315, std 0.6815211643868085
ep 14800: mean -0.5067592307975939, std 0.44949081128165785
ep 14900: mean -0.4757858874157378, std 0.45476754608864445
ep 15000: mean -0.05750131481152853, std 0.012481880147584647
ep 15100: mean -0.21184480266816713, std 0.14264682154797975
ep 15200: mean -0.039132397648315685, std 0.033490987598155664
ep 15300: mean -0.2073795360009623, std 0.06655652696616554
ep 15400: mean -0.09895900694899513, std 0.14879752529440377
ep 15500: mean -0.36176663570267126, std 0.32962390675498526
ep 15600: mean -0.10766465988140002, std 0.15113804397093614
ep 15700: mean -0.18229491295274836, std 0.24737520040041927
ep 15800: mean -0.15732756092065775, std 0.10644413328501338
ep 15900: mean -1.5996295790032025, std 0.9496299709774765
ep 16000: mean -0.1639120628052609, std 0.22441606918419799
ep 16100: mean -0.20646519255731705, std 0.17952219982988976
ep 16200: mean -0.22857303564385206, std 0.26379406141840434
ep 16300: mean -0.44107029048857344, std 0.5342268575518104
ep 16400: mean -0.3476542125308484, std 0.30995692559938826
ep 16500: mean -0.6134078235319916, std 0.27547308103679263
ep 16600: mean -0.20076642557036586, std 0.21893310330334767
ep 16700: mean -0.36367336717786264, std 0.46205744994254777
ep 16800: mean -0.03423894615260365, std 0.016534293207041768
ep 16900: mean -0.244900358133476, std 0.13503878485354603
ep 17000: mean -0.17657175226210953, std 0.24577224916814905
ep 17100: mean -0.10047627983255625, std 0.07471696321306297
ep 17200: mean -0.23753233948275287, std 0.31735491876317057
ep 17300: mean -0.38435118905379567, std 0.23945512181074316
ep 17400: mean -1.7407918843570684, std 1.0475474099270476
ep 17500: mean -0.22526067852957557, std 0.2725064976787993
ep 17600: mean -0.051639025436150954, std 0.09042421436620827
ep 17700: mean -0.2526367177010598, std 0.2579433983924461
ep 17800: mean -0.05513966969857347, std 0.053195972979017465
ep 17900: mean -0.31937649287749914, std 0.30898156895350576
ep 18000: mean -0.05481866791198696, std 0.021209053818216028
ep 18100: mean -0.24547218785713695, std 0.28562061702223795
ep 18200: mean -0.12915324961860153, std 0.023108083228235998
ep 18300: mean -2.262388106476536, std 1.1858719750581281
ep 18400: mean -0.01907349347075654, std 0.011662221154155451
ep 18500: mean -1.1805196835743916, std 0.7636948507301637
ep 18600: mean -0.6614154589155183, std 0.6503407704814922
ep 18700: mean -0.13400150640274555, std 0.17101989945148155
ep 18800: mean -0.21876473342849337, std 0.2777955632832681
ep 18900: mean -0.15494033299713025, std 0.13836173148665737
ep 19000: mean -0.9220072187901952, std 0.8018353299100814
ep 19100: mean -0.02579756925233472, std 0.01092843416771918
ep 19200: mean -0.10018177218399274, std 0.16024638464239707
ep 19300: mean -0.4359658120571888, std 0.4752050118166908
ep 19400: mean -0.19375658847284544, std 0.15118306186035438
ep 19500: mean -0.06330036379877294, std 0.07444344201005312
ep 19600: mean -0.7548068520811105, std 0.7017806453929591
ep 19700: mean -0.2875884684365898, std 0.36499390290532174
ep 19800: mean -0.9973461464559393, std 0.9560254840962038
ep 19900: mean -0.6221024734998976, std 0.5652425563600773
ep 20000: mean -0.4802956730211636, std 0.581690156372272
ep 20100: mean -0.02296785953272353, std 0.028233990143026445
ep 20200: mean -1.827010096904111, std 1.1125403443396416
ep 20300: mean -0.11302081778097146, std 0.13419676138385148
ep 20400: mean -0.5264327027027942, std 0.4821710281625285
ep 20500: mean -0.24575199342556228, std 0.35261672037397646
ep 20600: mean -0.037017757814890126, std 0.057579585456502165
ep 20700: mean -0.1098123060272072, std 0.14212260688735626
ep 20800: mean -0.6110511934545144, std 0.5146463973561901
ep 20900: mean -0.010049610633646941, std 0.01021842117144462
ep 21000: mean -0.13337627421435772, std 0.0940418716157941
ep 21100: mean -0.06952501182504117, std 0.044017810252656095
ep 21200: mean -0.6260752415145981, std 0.5874230843434038
ep 21300: mean -0.0977418098849968, std 0.14471721787438888
ep 21400: mean -0.1767504373115724, std 0.17417811818482176
ep 21500: mean -0.4141044337509567, std 0.4232872137431232
ep 21600: mean -0.8807759487300324, std 0.7070960485320867
ep 21700: mean -0.16087707710540577, std 0.2336921385746729
ep 21800: mean -0.03305355998630395, std 0.04546771921833401
ep 21900: mean -0.21422732027455132, std 0.17384580256542856
ep 22000: mean -0.13777739839960038, std 0.034010905562585105
ep 22100: mean -0.18085053230470519, std 0.24771236537150168
ep 22200: mean -0.4125346462429865, std 0.3549124697880922
ep 22300: mean -0.09954956655409154, std 0.14692332865459962
ep 22400: mean -0.06305538173360996, std 0.07880890696140597
ep 22500: mean -0.7816662123806662, std 0.8049957936144903
ep 22600: mean -0.9679284928585755, std 0.7476601094375884
ep 22700: mean -0.4635535853509559, std 0.49874681910211066
ep 22800: mean -0.3740483877286809, std 0.0941295842149095
ep 22900: mean -0.47847402515618725, std 0.5777166987119091
ep 23000: mean -0.5489478125790399, std 0.5379058940372924
ep 23100: mean -0.08401932340460204, std 0.048219087229477674
ep 23200: mean -0.2160049557085063, std 0.1395911931699488
ep 23300: mean -0.9681414724317446, std 0.9387152717008124
ep 23400: mean -0.6129505477966094, std 0.548473434934524
ep 23500: mean -0.100985244279608, std 0.05270988787955271
ep 23600: mean -0.25496910391742955, std 0.319965029307712
ep 23700: mean -0.21759899636478955, std 0.203997301083025
ep 23800: mean -0.1257894186752363, std 0.08655034449321107
ep 23900: mean -0.6594621496566724, std 0.4870239201896926
ep 24000: mean -0.17462095788358586, std 0.02217995206949545
ep 24100: mean -0.13671148663008093, std 0.055884899201354823
ep 24200: mean -0.017702835471552977, std 0.018088231385497516
ep 24300: mean -0.09733038785657035, std 0.1511047448228353
ep 24400: mean -0.3500626983359473, std 0.3834239487769978
ep 24500: mean -0.5283514735479435, std 0.5336255827408377
ep 24600: mean -1.3852209682842282, std 0.9476523436999783
ep 24700: mean -1.3599929073080028, std 0.9145647483370566
ep 24800: mean -0.11347932934169604, std 0.1516789654806883
ep 24900: mean -0.07694521265689523, std 0.09466951087062878
